Geneid,Entity,Symbol,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b0527,host,ybcI,4.543294782270004,2.5649493574615367,4.90527477843843,3.713572066704308,3.6888794541139363,2.995732273553991,3.4657359027997265,1.3862943611198906,3.828641396489095,1.6094379124341003,4.897839799950911,0.6931471805599453
gene-b2872,host,ygeY,4.189654742026425,2.0794415416798357,5.869296913133774,2.6390573296152584,4.04305126783455,2.4849066497880004,,1.0986122886681098,4.290459441148391,0.6931471805599453,5.1298987149230735,0.0
gene-b3890,host,yiiF,4.127134385045092,2.3978952727983707,4.02535169073515,2.833213344056216,3.1780538303479458,1.3862943611198906,3.4657359027997265,1.0986122886681098,2.9444389791664403,0.0,4.330733340286331,0.0
gene-b1699,host,ydiS,4.0943445622221,2.6390573296152584,4.248495242049359,2.302585092994046,3.8066624897703196,1.791759469228055,3.7376696182833684,0.0,4.060443010546419,0.0,5.187385805840755,0.6931471805599453
gene-b0532,host,sfmD,5.123963979403259,2.70805020110221,5.2574953720277815,3.1780538303479458,4.736198448394496,2.5649493574615367,4.859812404361672,1.791759469228055,4.90527477843843,0.6931471805599453,5.953243334287785,1.6094379124341003
gene-b1830,host,prc,9.084550365917883,7.790282380703483,9.41678527366734,8.323365694436081,7.470793774195062,7.27931883541462,6.566672429803241,5.924255797414532,6.484635235635252,5.225746673713202,6.102558594613569,5.424950017481403
gene-b1956,host,dgcQ,6.118097198041348,4.499809670330265,5.43372200355424,5.327876168789581,4.762173934797756,4.356708826689592,4.61512051684126,3.332204510175204,4.5217885770490405,2.1972245773362196,5.459585514144159,2.3978952727983707
gene-b1544,host,ydfK,3.6109179126442243,0.0,4.6443908991413725,1.791759469228055,3.1780538303479458,1.0986122886681098,2.1972245773362196,1.0986122886681098,,0.0,2.8903717578961645,0.0
gene-b3128,host,garD,4.795790545596741,3.6109179126442243,5.043425116919247,3.367295829986474,4.672828834461906,3.044522437723423,4.700480365792417,1.9459101490553132,4.804021044733257,1.791759469228055,5.811140992976701,1.3862943611198906
gene-b0764,host,gene-b0764_gene_modB,5.1647859739235145,3.9512437185814275,4.990432586778736,4.762173934797756,4.07753744390572,3.7612001156935624,3.8501476017100584,2.6390573296152584,4.143134726391533,1.9459101490553132,4.672828834461906,2.0794415416798357
gene-b1825,host,yebO,7.239214973779806,5.517452896464707,6.6293632534374485,6.09807428216624,5.3612921657094255,5.003946305945459,4.465908118654584,3.8501476017100584,4.204692619390966,3.1780538303479458,4.110873864173311,3.4657359027997265
gene-b4398,host,creB,5.049856007249537,5.0689042022202315,5.170483995038151,5.236441962829949,3.9889840465642745,3.912023005428146,3.828641396489095,2.833213344056216,3.9512437185814275,2.3978952727983707,4.90527477843843,2.6390573296152584
gene-b4420,host,rdlA,4.68213122712422,2.9444389791664403,4.844187086458591,3.1354942159291497,3.4657359027997265,2.3978952727983707,3.2188758248682006,1.6094379124341003,3.091042453358316,1.6094379124341003,2.995732273553991,0.6931471805599453
gene-b3317,host,rplB,10.856650087186134,10.32393979045254,,10.729328274821539,,,,,,8.11552088154677,7.1459844677143876,
gene-T4p062,phage,a-gt.3,2.9444389791664403,0.0,6.42648845745769,1.3862943611198906,,7.289610521451167,,7.6577552711348655,,7.430114138561801,,7.348587530927593
gene-b0338,host,cynR,5.480638923341991,2.833213344056216,5.438079308923196,3.6635616461296463,4.394449154672439,2.8903717578961645,4.127134385045092,2.302585092994046,3.9889840465642745,1.0986122886681098,5.099866427824199,0.6931471805599453
gene-b0720,host,gltA,8.669399124305569,8.503905297089302,8.763584409450138,8.699348067653093,7.077498053569231,7.8168199657645525,6.251903883165888,6.393590753950631,6.4967749901858625,5.872117789475416,5.849324779946859,5.720311776607412
gene-b1619,host,hdhA,5.384495062789089,4.736198448394496,5.579729825986222,4.406719247264253,3.9512437185814275,3.4965075614664802,3.7376696182833684,2.0794415416798357,3.7612001156935624,1.3862943611198906,4.59511985013459,1.6094379124341003
gene-b2472,host,dapE,7.095893221097532,6.2324480165505225,7.30854279753919,6.504288173536645,5.746203190540153,5.713732805509369,4.77912349311153,3.9889840465642745,4.812184355372417,3.4339872044851463,5.4116460518550396,3.713572066704308
gene-b0944,host,ycbF,5.572154032177765,3.332204510175204,4.532599493153256,3.4339872044851463,3.9318256327243257,2.833213344056216,3.784189633918261,2.4849066497880004,3.7376696182833684,1.6094379124341003,4.584967478670572,1.3862943611198906
gene-b2118,host,yehI,5.726847747587197,3.7612001156935624,5.3706380281276624,3.4339872044851463,4.941642422609304,1.9459101490553132,4.912654885736052,1.9459101490553132,5.209486152841421,1.6094379124341003,6.218600119691729,1.791759469228055
gene-b3043,host,ygiL,3.367295829986474,1.791759469228055,4.442651256490317,2.0794415416798357,3.1780538303479458,1.3862943611198906,3.6635616461296463,1.3862943611198906,3.044522437723423,0.0,4.0943445622221,1.0986122886681098
gene-b2245,host,yfaU,4.204692619390966,3.4339872044851463,4.3694478524670215,3.295836866004329,3.9318256327243257,3.091042453358316,3.4965075614664802,1.9459101490553132,3.6375861597263857,1.9459101490553132,4.762173934797756,2.0794415416798357
gene-b4820,host,yrfJ,5.262690188904886,3.6888794541139363,3.970291913552122,4.248495242049359,3.4011973816621555,2.9444389791664403,3.713572066704308,2.3978952727983707,2.8903717578961645,2.0794415416798357,3.2188758248682006,1.791759469228055
gene-b0832,host,gsiD,5.393627546352362,5.030437921392435,5.598421958998375,5.713732805509369,4.5217885770490405,4.276666119016055,4.219507705176107,3.044522437723423,4.04305126783455,2.0794415416798357,4.204692619390966,1.9459101490553132
gene-b1876,host,argS,8.196161139282902,7.135687347028144,8.336150816120663,7.166265974133638,6.405228458030842,6.244166900663736,5.298317366548036,4.927253685157205,5.700443573390687,4.454347296253507,5.6240175061873385,4.7535901911063645
gene-b3597,host,yibH,4.927253685157205,3.8066624897703196,4.51085950651685,2.995732273553991,4.454347296253507,2.0794415416798357,4.454347296253507,1.3862943611198906,4.634728988229636,1.0986122886681098,5.755742213586912,0.0
gene-b0244,host,thrW,7.9441374911141125,4.875197323201151,5.968707559985366,4.189654742026425,5.717027701406222,4.04305126783455,5.961005339623274,3.2188758248682006,6.018593214496234,2.5649493574615367,4.875197323201151,2.8903717578961645
gene-b1100,host,ycfH,7.258412150595307,5.384495062789089,7.061334366910438,5.755742213586912,5.204006687076795,4.820281565605037,4.564348191467836,3.8918202981106265,4.77912349311153,3.6635616461296463,4.890349128221754,3.4011973816621555
gene-b0961,host,yccF,6.368187186350492,4.31748811353631,5.8522024797744745,4.394449154672439,4.204692619390966,3.091042453358316,3.8066624897703196,2.6390573296152584,3.713572066704308,2.302585092994046,4.189654742026425,2.1972245773362196
gene-b4354,host,btsT,7.846589975291186,8.724369949208368,8.65084957622891,8.744966011114109,7.109062135687172,7.641084249174914,6.180016653652572,6.393590753950631,6.448889394146858,5.7745515455444085,6.318968113746434,5.713732805509369
gene-b2389,host,yfeO,5.6131281063880705,4.59511985013459,5.5093883366279774,4.948759890378168,4.624972813284271,3.6635616461296463,4.248495242049359,2.6390573296152584,4.465908118654584,1.791759469228055,5.318119993844216,1.3862943611198906
gene-b4237,host,gene-b4237_gene_nrdG,4.219507705176107,2.3978952727983707,3.912023005428146,3.091042453358316,3.5553480614894135,2.4849066497880004,3.784189633918261,1.3862943611198906,3.5263605246161616,0.0,4.532599493153256,0.0
gene-b1003,host,yccJ,4.852030263919617,4.852030263919617,5.0369526024136295,4.663439094112067,3.970291913552122,3.332204510175204,3.6635616461296463,2.4849066497880004,3.091042453358316,1.791759469228055,3.7612001156935624,1.6094379124341003
gene-b2082,host,ogrK,5.030437921392435,3.1780538303479458,3.6888794541139363,2.772588722239781,3.091042453358316,1.791759469228055,2.9444389791664403,0.6931471805599453,2.995732273553991,0.6931471805599453,3.828641396489095,1.3862943611198906
gene-b2737,host,ygbK,5.1298987149230735,2.833213344056216,4.90527477843843,3.367295829986474,4.219507705176107,2.6390573296152584,4.127134385045092,1.3862943611198906,4.442651256490317,1.9459101490553132,5.170483995038151,0.0
gene-b1220,host,ychO,5.739792912179234,4.61512051684126,5.4680601411351315,4.787491742782046,4.382026634673881,3.8501476017100584,4.0943445622221,2.6390573296152584,3.4657359027997265,1.6094379124341003,4.574710978503383,1.9459101490553132
gene-b0076,host,leuO,4.465908118654584,2.5649493574615367,5.2832037287379885,3.1780538303479458,3.970291913552122,2.302585092994046,3.9512437185814275,1.6094379124341003,3.8066624897703196,0.6931471805599453,4.59511985013459,1.3862943611198906
gene-b0717,host,ybgP,4.2626798770413155,1.0986122886681098,3.8501476017100584,1.3862943611198906,3.6375861597263857,1.6094379124341003,3.4339872044851463,1.0986122886681098,3.091042453358316,1.0986122886681098,4.356708826689592,0.0
gene-b2069,host,yegD,6.331501849893691,5.420534999272286,6.687108607866515,6.0063531596017325,5.225746673713202,5.209486152841421,4.406719247264253,4.110873864173311,4.477336814478207,3.828641396489095,4.955827057601261,3.6109179126442243
gene-b0912,host,ihfB,8.063692634269517,7.303843225277705,7.627057417018934,7.05617528410041,5.796057750765372,6.253828811575473,4.962844630259907,4.727387818712341,4.941642422609304,4.276666119016055,4.787491742782046,4.204692619390966
gene-b0477,host,gsk,7.578145472419466,5.5134287461649825,7.252053951852814,6.206575926724928,5.556828061699537,5.017279836814924,4.955827057601261,4.04305126783455,5.062595033026967,3.5263605246161616,5.3981627015177525,3.6109179126442243
gene-b2078,host,baeS,4.90527477843843,3.9512437185814275,4.48863636973214,4.0943445622221,3.8501476017100584,2.5649493574615367,4.007333185232471,2.1972245773362196,3.7376696182833684,1.6094379124341003,4.820281565605037,1.791759469228055
gene-T4p219,phage,cd.2,3.4339872044851463,0.0,10.415322666595292,7.251344983372214,,8.5422759717837,,,,,,
gene-b1855,host,lpxM,7.2485040723706105,5.552959584921617,6.928537818164665,5.869296913133774,4.919980925828125,4.543294782270004,4.343805421853684,3.6109179126442243,4.382026634673881,2.70805020110221,4.836281906951478,3.1780538303479458
gene-b3337,host,bfd,6.440946540632921,4.787491742782046,4.532599493153256,3.332204510175204,3.4965075614664802,1.6094379124341003,2.772588722239781,1.6094379124341003,3.332204510175204,1.0986122886681098,4.574710978503383,1.0986122886681098
gene-b2102,host,yegX,5.003946305945459,3.295836866004329,4.787491742782046,3.6375861597263857,4.276666119016055,2.772588722239781,4.060443010546419,1.0986122886681098,3.970291913552122,1.791759469228055,4.875197323201151,1.3862943611198906
gene-b1703,host,ppsR,5.8377304471659395,4.812184355372417,5.84354441703136,4.499809670330265,4.174387269895637,3.2188758248682006,3.9318256327243257,2.6390573296152584,4.0943445622221,2.1972245773362196,4.820281565605037,1.9459101490553132
gene-b1787,host,yeaK,6.056784013228625,4.110873864173311,5.755742213586912,4.394449154672439,4.204692619390966,3.332204510175204,3.4011973816621555,2.4849066497880004,3.6109179126442243,1.3862943611198906,4.23410650459726,2.5649493574615367
gene-b0986,host,gfcB,4.0943445622221,2.3978952727983707,4.189654742026425,3.1354942159291497,3.6109179126442243,2.0794415416798357,2.9444389791664403,0.6931471805599453,3.4657359027997265,1.0986122886681098,4.290459441148391,0.0
gene-b1292,host,sapC,5.8805329864007,4.564348191467836,5.8916442118257715,4.663439094112067,4.23410650459726,3.4011973816621555,3.871201010907891,2.3978952727983707,4.04305126783455,1.791759469228055,4.762173934797756,2.0794415416798357
gene-b4172,host,hfq,8.29254851397576,7.75491027202143,8.39840965542627,7.981049759665957,7.5406215286571525,7.5443321080536885,6.56244409369372,6.45833828334479,6.602587892189336,5.823045895483019,5.926926025970411,5.82600010738045
gene-b0504,host,allS,5.062595033026967,2.0794415416798357,3.828641396489095,1.6094379124341003,3.6109179126442243,1.3862943611198906,3.970291913552122,0.6931471805599453,3.784189633918261,0.6931471805599453,5.0238805208462765,0.0
gene-b0328,host,yahN,7.96102146588337,2.302585092994046,4.143134726391533,1.791759469228055,4.0943445622221,0.0,3.5553480614894135,0.0,3.828641396489095,0.0,4.941642422609304,0.0
gene-b4135,host,dicD,6.795705775173514,5.918893854273146,6.71901315438526,5.8664680569332965,5.0689042022202315,4.477336814478207,4.276666119016055,2.9444389791664403,4.406719247264253,2.0794415416798357,4.912654885736052,2.6390573296152584
gene-b3129,host,prlF,5.71042701737487,4.3694478524670215,5.0689042022202315,3.5553480614894135,4.418840607796598,3.1354942159291497,3.6375861597263857,2.4849066497880004,3.6635616461296463,1.9459101490553132,4.219507705176107,1.9459101490553132
gene-b1969,host,hprR,5.598421958998375,3.6375861597263857,5.720311776607412,4.127134385045092,4.248495242049359,3.258096538021482,3.912023005428146,2.302585092994046,3.9889840465642745,1.791759469228055,4.499809670330265,1.6094379124341003
gene-b1809,host,yoaB,7.385851078125209,6.1903154058531475,6.658011045870748,5.955837369464831,5.389071729816501,5.170483995038151,4.343805421853684,3.5553480614894135,4.174387269895637,2.6390573296152584,4.07753744390572,3.295836866004329
gene-b1408,host,ynbA,3.2188758248682006,0.0,3.091042453358316,1.3862943611198906,2.995732273553991,0.0,2.833213344056216,0.0,3.295836866004329,1.0986122886681098,3.828641396489095,0.0
gene-b2137,host,yohF,4.812184355372417,3.5263605246161616,4.59511985013459,3.5263605246161616,3.871201010907891,2.70805020110221,3.58351893845611,2.0794415416798357,3.58351893845611,0.6931471805599453,4.605170185988092,1.0986122886681098
gene-b1070,host,flgN,5.0106352940962555,3.295836866004329,4.709530201312334,3.6375861597263857,3.2188758248682006,2.0794415416798357,3.044522437723423,1.3862943611198906,2.8903717578961645,1.0986122886681098,3.7612001156935624,1.0986122886681098
gene-b2901,host,bglA,6.594413459749778,6.731018100482083,6.444131256700441,6.70073110954781,5.552959584921617,5.652489180268651,5.075173815233827,4.430816798843313,5.099866427824199,3.8066624897703196,5.60947179518496,3.8501476017100584
gene-b2953,host,yggU,6.975413927455952,4.61512051684126,6.595780513961311,5.043425116919247,4.812184355372417,4.007333185232471,4.0943445622221,3.044522437723423,3.8918202981106265,2.6390573296152584,4.465908118654584,2.4849066497880004
gene-b1598,host,ydgD,6.2422232654551655,5.0238805208462765,5.961005339623274,4.836281906951478,4.700480365792417,4.007333185232471,4.51085950651685,2.4849066497880004,4.174387269895637,1.9459101490553132,4.343805421853684,1.9459101490553132
gene-b1067,host,yceH,6.642486801367256,5.921578419643816,6.45833828334479,5.60947179518496,4.48863636973214,4.356708826689592,3.970291913552122,3.1354942159291497,4.219507705176107,3.091042453358316,4.564348191467836,3.044522437723423
gene-T4p214,phage,31,3.6109179126442243,0.6931471805599453,9.923192135810464,6.52649485957079,,8.949884285777994,,,,,,
gene-b0858,host,ybjO,5.375278407684165,3.784189633918261,5.262690188904886,3.9318256327243257,4.1588830833596715,3.2188758248682006,4.143134726391533,1.0986122886681098,3.970291913552122,1.0986122886681098,4.356708826689592,1.3862943611198906
gene-b0818,host,ybiR,5.771441123130016,4.919980925828125,5.3471075307174685,5.476463551931511,4.51085950651685,4.219507705176107,4.442651256490317,3.1354942159291497,4.3694478524670215,2.70805020110221,5.393627546352362,3.1354942159291497
gene-b1924,host,fliD,4.68213122712422,2.9444389791664403,4.727387818712341,3.4011973816621555,4.143134726391533,2.6390573296152584,4.04305126783455,2.0794415416798357,4.465908118654584,1.6094379124341003,5.176149732573829,1.9459101490553132
gene-b2426,host,ucpA,6.408528791059498,5.424950017481403,6.470799503782602,5.84354441703136,4.983606621708336,5.0238805208462765,4.3694478524670215,3.5263605246161616,4.204692619390966,3.258096538021482,4.9344739331306915,3.4339872044851463
gene-b2986,host,yghT,3.4657359027997265,1.9459101490553132,3.784189633918261,1.0986122886681098,3.5263605246161616,1.791759469228055,3.6888794541139363,0.6931471805599453,4.02535169073515,0.0,4.624972813284271,0.0
gene-T4p041,phage,uvsX,3.2188758248682006,1.6094379124341003,7.355001921105257,2.5649493574615367,,7.621684998724611,,,,,,
gene-b1339,host,abgR,5.170483995038151,4.574710978503383,5.10594547390058,4.430816798843313,3.9512437185814275,3.4011973816621555,3.4011973816621555,1.791759469228055,3.6635616461296463,1.6094379124341003,4.51085950651685,1.6094379124341003
gene-b3056,host,cca,7.318539548567902,5.905361848054571,7.426549072397305,6.333279628139691,7.839131648274333,5.337538079701318,5.10594547390058,4.110873864173311,5.1298987149230735,3.713572066704308,5.337538079701318,3.6888794541139363
gene-b2427,host,murR,4.762173934797756,4.060443010546419,4.465908118654584,3.091042453358316,3.6375861597263857,2.833213344056216,3.970291913552122,0.6931471805599453,3.871201010907891,0.6931471805599453,4.6443908991413725,1.0986122886681098
gene-b2849,host,yqeK,2.4849066497880004,0.6931471805599453,2.302585092994046,0.6931471805599453,2.0794415416798357,0.6931471805599453,2.3978952727983707,0.6931471805599453,1.791759469228055,1.0986122886681098,,0.0
